CMDLINE /usr/bin/python calculate_scoring_matrix.py -u ./scoring-inputs/o-Users.txt -r ./scoring-inputs/o-reviewers.csv -t ./scoring-inputs/o-ReviewerTpmsScores_CVPR2019.csv -p ./scoring-inputs/o-Papers.csv -q ./scoring-inputs/o-quotas.csv -s ./scoring-inputs/o-ReviewerSuggestions.txt -c ./scoring-inputs/o-ReviewerConflicts.txt -n 3 -g 2 -w_t 0.5 -w_a 0.5 -w_s 10.0 -w_e 0.1 -o abhinav --cached_folder ./output-w_t-0.5-w_a-0.5-w_s-10.0-w_e-0.1-g-2-n-3-config-abhinav/
MEM 1396.035156 1551209092.3718
MEM 1403.511719 1551209092.4722
MEM 1410.730469 1551209092.5727
MEM 1418.207031 1551209092.6732
MEM 1425.425781 1551209092.7736
MEM 1432.644531 1551209092.8741
MEM 1440.121094 1551209092.9745
MEM 1447.339844 1551209093.0750
MEM 1454.558594 1551209093.1755
MEM 1462.035156 1551209093.2759
MEM 1469.253906 1551209093.3763
MEM 1476.472656 1551209093.4767
MEM 1483.949219 1551209093.5772
MEM 1491.167969 1551209093.6776
MEM 1498.644531 1551209093.7781
MEM 1505.863281 1551209093.8785
MEM 1513.082031 1551209093.9790
MEM 1520.558594 1551209094.0794
MEM 1527.777344 1551209094.1799
MEM 1534.996094 1551209094.2803
MEM 1542.472656 1551209094.3807
MEM 1549.691406 1551209094.4812
MEM 1556.910156 1551209094.5816
MEM 1564.128906 1551209094.6820
MEM 1571.863281 1551209094.7823
MEM 1579.082031 1551209094.8828
MEM 1586.558594 1551209094.9832
MEM 1593.777344 1551209095.0837
MEM 1600.996094 1551209095.1841
MEM 1608.472656 1551209095.2844
MEM 1615.691406 1551209095.3848
MEM 1622.910156 1551209095.4852
MEM 1630.128906 1551209095.5857
MEM 1637.605469 1551209095.6862
MEM 1644.824219 1551209095.7867
MEM 1652.042969 1551209095.8871
MEM 1659.519531 1551209095.9876
MEM 1666.738281 1551209096.0880
MEM 1673.957031 1551209096.1884
MEM 1681.433594 1551209096.2889
MEM 1688.652344 1551209096.3893
MEM 1695.871094 1551209096.4897
MEM 1703.089844 1551209096.5902
MEM 1710.566406 1551209096.6906
MEM 1717.785156 1551209096.7910
MEM 1725.003906 1551209096.8914
MEM 1732.480469 1551209096.9918
MEM 1739.699219 1551209097.0922
MEM 1746.917969 1551209097.1926
MEM 1754.136719 1551209097.2930
MEM 1761.613281 1551209097.3935
MEM 1768.832031 1551209097.4939
MEM 1776.050781 1551209097.5943
MEM 1783.269531 1551209097.6948
MEM 1790.746094 1551209097.7952
MEM 1797.964844 1551209097.8957
MEM 1805.183594 1551209097.9961
MEM 1812.402344 1551209098.0966
MEM 1819.878906 1551209098.1970
MEM 1827.097656 1551209098.2974
MEM 1834.316406 1551209098.3978
MEM 1841.535156 1551209098.4982
MEM 1848.753906 1551209098.5986
MEM 1856.230469 1551209098.6991
MEM 1863.449219 1551209098.7995
MEM 1870.667969 1551209098.8999
MEM 1877.886719 1551209099.0004
MEM 1885.105469 1551209099.1008
MEM 1892.582031 1551209099.2012
MEM 1899.800781 1551209099.3016
MEM 1907.019531 1551209099.4019
MEM 1914.238281 1551209099.5023
MEM 1921.457031 1551209099.6027
MEM 1928.675781 1551209099.7032
MEM 1935.894531 1551209099.8037
MEM 1943.113281 1551209099.9041
MEM 1950.332031 1551209100.0046
MEM 1957.550781 1551209100.1050
MEM 1964.769531 1551209100.2055
MEM 1971.988281 1551209100.3060
MEM 1979.207031 1551209100.4064
MEM 1986.425781 1551209100.5069
MEM 1993.644531 1551209100.6073
MEM 2000.863281 1551209100.7077
MEM 2004.769531 1551209100.8082
MEM 2015.054688 1551209100.9087
MEM 2026.984375 1551209101.0091
MEM 2034.289062 1551209101.1096
MEM 2041.585938 1551209101.2101
MEM 2051.335938 1551209101.3105
MEM 2061.558594 1551209101.4110
MEM 2064.996094 1551209101.5114
MEM 2075.277344 1551209101.6118
MEM 2085.199219 1551209101.7121
MEM 2095.496094 1551209101.8124
MEM 2097.218750 1551209101.9128
MEM 2103.746094 1551209102.0131
MEM 2114.058594 1551209102.1134
MEM 2124.105469 1551209102.2137
MEM 2131.230469 1551209102.3141
MEM 2131.230469 1551209102.4144
MEM 2141.453125 1551209102.5148
MEM 2158.484375 1551209102.6151
MEM 2168.707031 1551209102.7154
MEM 2178.691406 1551209102.8157
MEM 2183.472656 1551209102.9160
MEM 2183.472656 1551209103.0164
MEM 2190.699219 1551209103.1167
MEM 2200.917969 1551209103.2170
MEM 2211.144531 1551209103.3173
MEM 2221.828125 1551209103.4177
MEM 2232.656250 1551209103.5180
MEM 2238.273438 1551209103.6184
MEM 2238.273438 1551209103.7189
MEM 2241.367188 1551209103.8193
MEM 2251.679688 1551209103.9197
MEM 2261.640625 1551209104.0202
MEM 2271.769531 1551209104.1206
MEM 2284.058594 1551209104.2211
MEM 2305.972656 1551209104.3216
MEM 2316.542969 1551209104.4220
MEM 2320.667969 1551209104.5224
MEM 2320.667969 1551209104.6228
MEM 2320.667969 1551209104.7231
MEM 2330.472656 1551209104.8234
MEM 2341.042969 1551209104.9238
MEM 2350.832031 1551209105.0242
MEM 2360.894531 1551209105.1246
MEM 2370.949219 1551209105.2251
MEM 2380.894531 1551209105.3255
MEM 2391.539062 1551209105.4260
MEM 2401.003906 1551209105.5264
MEM 2406.738281 1551209105.6269
MEM 2406.738281 1551209105.7274
MEM 2406.738281 1551209105.8278
MEM 2409.058594 1551209105.9283
MEM 2419.320312 1551209106.0288
MEM 2429.429688 1551209106.1292
MEM 2439.218750 1551209106.2296
MEM 2449.339844 1551209106.3301
MEM 2459.296875 1551209106.4306
MEM 2469.687500 1551209106.5310
MEM 2480.171875 1551209106.6315
MEM 2490.140625 1551209106.7319
MEM 2499.671875 1551209106.8322
MEM 2509.621094 1551209106.9326
MEM 2513.410156 1551209107.0329
MEM 2513.410156 1551209107.1332
MEM 2513.410156 1551209107.2336
MEM 2513.410156 1551209107.3341
MEM 2520.550781 1551209107.4345
MEM 2530.929688 1551209107.5350
MEM 2540.800781 1551209107.6355
MEM 2550.855469 1551209107.7359
MEM 2560.644531 1551209107.8363
MEM 2600.089844 1551209107.9367
MEM 2608.363281 1551209108.0370
MEM 2618.332031 1551209108.1373
MEM 2628.203125 1551209108.2377
MEM 2638.847656 1551209108.3382
MEM 2648.648438 1551209108.4386
MEM 2657.917969 1551209108.5390
MEM 2667.902344 1551209108.6394
MEM 2675.875000 1551209108.7398
MEM 2675.875000 1551209108.8402
MEM 2675.875000 1551209108.9406
MEM 2675.875000 1551209109.0410
MEM 2675.875000 1551209109.1413
MEM 2678.960938 1551209109.2417
MEM 2689.871094 1551209109.3420
MEM 2699.582031 1551209109.4423
MEM 2710.367188 1551209109.5427
MEM 2720.367188 1551209109.6430
MEM 2730.074219 1551209109.7433
MEM 2739.687500 1551209109.8436
MEM 2749.570312 1551209109.9439
MEM 2759.824219 1551209110.0443
MEM 2770.093750 1551209110.1446
MEM 2780.484375 1551209110.2449
MEM 2790.539062 1551209110.3452
MEM 2801.019531 1551209110.4456
MEM 2810.980469 1551209110.5460
MEM 2820.554688 1551209110.6464
MEM 2830.984375 1551209110.7468
MEM 2841.218750 1551209110.8473
MEM 2842.250000 1551209110.9478
MEM 2842.250000 1551209111.0482
MEM 2842.250000 1551209111.1487
MEM 2842.250000 1551209111.2492
MEM 2842.250000 1551209111.3495
MEM 2842.250000 1551209111.4498
MEM 2851.339844 1551209111.5502
MEM 2861.226562 1551209111.6506
MEM 2871.019531 1551209111.7510
MEM 2881.187500 1551209111.8515
MEM 2891.199219 1551209111.9520
MEM 2901.417969 1551209112.0524
MEM 2911.472656 1551209112.1529
MEM 2922.039062 1551209112.2533
MEM 2931.828125 1551209112.3538
MEM 2941.296875 1551209112.4542
MEM 2951.152344 1551209112.5547
MEM 2961.667969 1551209112.6552
MEM 2971.335938 1551209112.7556
MEM 2981.816406 1551209112.8561
MEM 2991.785156 1551209112.9565
MEM 3001.136719 1551209113.0569
MEM 3011.246094 1551209113.1573
MEM 3021.324219 1551209113.2578
MEM 3030.949219 1551209113.3582
MEM 3040.898438 1551209113.4586
MEM 3050.093750 1551209113.5590
MEM 3050.093750 1551209113.6594
MEM 3050.093750 1551209113.7598
MEM 3050.093750 1551209113.8602
MEM 3050.093750 1551209113.9605
MEM 3050.093750 1551209114.0608
MEM 3050.093750 1551209114.1613
MEM 3050.093750 1551209114.2617
MEM 3056.707031 1551209114.3622
MEM 3066.796875 1551209114.4626
MEM 3076.546875 1551209114.5631
MEM 3085.902344 1551209114.6636
MEM 3095.621094 1551209114.7640
MEM 3105.601562 1551209114.8644
MEM 3115.628906 1551209114.9649
MEM 3125.507812 1551209115.0654
MEM 3195.031250 1551209115.1658
MEM 3201.062500 1551209115.2663
MEM 3210.867188 1551209115.3667
MEM 3221.179688 1551209115.4672
MEM 3231.398438 1551209115.5677
MEM 3241.035156 1551209115.6681
MEM 3250.886719 1551209115.7686
MEM 3260.593750 1551209115.8690
MEM 3271.351562 1551209115.9695
MEM 3281.808594 1551209116.0699
MEM 3291.214844 1551209116.1704
MEM 3301.054688 1551209116.2709
MEM 3311.492188 1551209116.3714
MEM 3321.578125 1551209116.4718
MEM 3331.707031 1551209116.5723
MEM 3342.054688 1551209116.6727
MEM 3351.894531 1551209116.7731
MEM 3361.957031 1551209116.8736
MEM 3369.343750 1551209116.9741
MEM 3369.343750 1551209117.0746
MEM 3369.343750 1551209117.1751
MEM 3369.343750 1551209117.2755
MEM 3369.343750 1551209117.3760
MEM 3369.343750 1551209117.4765
MEM 3369.343750 1551209117.5770
MEM 3369.343750 1551209117.6775
MEM 3369.343750 1551209117.7780
MEM 3369.343750 1551209117.8784
MEM 3378.351562 1551209117.9789
MEM 3388.484375 1551209118.0793
MEM 3398.453125 1551209118.1798
MEM 3408.058594 1551209118.2803
MEM 3418.281250 1551209118.3807
MEM 3428.675781 1551209118.4812
MEM 3438.398438 1551209118.5816
MEM 3447.917969 1551209118.6821
MEM 3457.609375 1551209118.7826
MEM 3467.597656 1551209118.8830
MEM 3477.324219 1551209118.9835
MEM 3487.636719 1551209119.0840
MEM 3497.468750 1551209119.1845
MEM 3508.222656 1551209119.2849
MEM 3518.167969 1551209119.3854
MEM 3528.472656 1551209119.4858
MEM 3538.695312 1551209119.5863
MEM 3549.226562 1551209119.6867
MEM 3559.382812 1551209119.7872
MEM 3568.960938 1551209119.8876
MEM 3579.046875 1551209119.9881
MEM 3588.921875 1551209120.0885
MEM 3598.554688 1551209120.1890
MEM 3608.160156 1551209120.2894
MEM 3617.957031 1551209120.3899
MEM 3627.925781 1551209120.4904
MEM 3638.269531 1551209120.5909
MEM 3649.046875 1551209120.6913
MEM 3659.101562 1551209120.7918
MEM 3669.445312 1551209120.8922
MEM 3679.394531 1551209120.9927
MEM 3689.589844 1551209121.0932
MEM 3693.972656 1551209121.1936
MEM 3693.972656 1551209121.2941
MEM 3693.972656 1551209121.3947
MEM 3693.972656 1551209121.4952
MEM 3693.972656 1551209121.5957
MEM 3693.972656 1551209121.6961
MEM 3693.972656 1551209121.7966
MEM 3693.972656 1551209121.8971
MEM 3693.972656 1551209121.9976
MEM 3693.972656 1551209122.0981
MEM 3693.972656 1551209122.1986
MEM 3693.972656 1551209122.2991
MEM 3703.167969 1551209122.3995
MEM 3713.937500 1551209122.5000
MEM 3724.207031 1551209122.6004
MEM 3734.343750 1551209122.7008
MEM 3744.218750 1551209122.8013
MEM 3753.976562 1551209122.9018
MEM 3763.511719 1551209123.0023
MEM 3773.343750 1551209123.1027
MEM 3783.144531 1551209123.2032
MEM 3793.437500 1551209123.3037
MEM 3803.406250 1551209123.4041
MEM 3813.527344 1551209123.5046
MEM 3823.921875 1551209123.6050
MEM 3834.230469 1551209123.7055
MEM 3844.195312 1551209123.8060
MEM 3854.414062 1551209123.9065
MEM 3863.945312 1551209124.0070
MEM 3874.000000 1551209124.1074
MEM 3884.214844 1551209124.2079
MEM 3894.460938 1551209124.3083
MEM 3904.257812 1551209124.4088
MEM 3914.453125 1551209124.5092
MEM 3924.132812 1551209124.6097
MEM 3934.113281 1551209124.7102
MEM 3944.253906 1551209124.8107
MEM 3954.390625 1551209124.9111
MEM 3964.781250 1551209125.0116
MEM 3975.000000 1551209125.1120
MEM 3985.136719 1551209125.2125
MEM 3995.019531 1551209125.3129
MEM 4004.457031 1551209125.4134
MEM 4014.253906 1551209125.5139
MEM 4023.835938 1551209125.6144
MEM 4033.835938 1551209125.7148
MEM 4044.050781 1551209125.8153
MEM 4053.414062 1551209125.9158
MEM 4063.132812 1551209126.0162
MEM 4073.214844 1551209126.1167
MEM 4082.710938 1551209126.2172
MEM 4092.238281 1551209126.3176
MEM 4099.375000 1551209126.4181
MEM 4099.375000 1551209126.5187
MEM 4099.375000 1551209126.6192
MEM 4099.375000 1551209126.7196
MEM 4099.375000 1551209126.8201
MEM 4099.375000 1551209126.9206
MEM 4099.375000 1551209127.0211
MEM 4099.375000 1551209127.1215
MEM 4099.375000 1551209127.2220
MEM 4099.375000 1551209127.3225
MEM 4099.375000 1551209127.4230
MEM 4099.375000 1551209127.5235
MEM 4099.375000 1551209127.6240
MEM 4099.375000 1551209127.7245
MEM 4099.375000 1551209127.8249
MEM 4108.171875 1551209127.9254
MEM 4118.695312 1551209128.0259
MEM 4129.031250 1551209128.1263
MEM 4139.230469 1551209128.2268
MEM 4149.468750 1551209128.3272
MEM 4159.066406 1551209128.4277
MEM 4169.035156 1551209128.5282
MEM 4178.832031 1551209128.6286
MEM 4188.394531 1551209128.7291
MEM 4198.156250 1551209128.8296
MEM 4208.027344 1551209128.9300
MEM 4217.984375 1551209129.0305
MEM 4227.957031 1551209129.1309
MEM 4237.832031 1551209129.2314
MEM 4247.207031 1551209129.3319
MEM 4257.671875 1551209129.4323
MEM 4343.007812 1551209129.5328
MEM 4392.273438 1551209129.6332
MEM 4400.265625 1551209129.7337
MEM 4410.394531 1551209129.8342
MEM 4419.882812 1551209129.9346
MEM 4430.066406 1551209130.0351
MEM 4440.203125 1551209130.1356
MEM 4450.121094 1551209130.2360
MEM 4460.382812 1551209130.3365
MEM 4470.523438 1551209130.4369
MEM 4481.171875 1551209130.5374
MEM 4490.875000 1551209130.6379
MEM 4500.492188 1551209130.7383
MEM 4510.371094 1551209130.8388
MEM 4520.078125 1551209130.9393
MEM 4530.050781 1551209131.0397
MEM 4539.835938 1551209131.1402
MEM 4549.890625 1551209131.2406
MEM 4559.335938 1551209131.3411
MEM 4569.218750 1551209131.4416
MEM 4578.480469 1551209131.5420
MEM 4588.355469 1551209131.6426
MEM 4598.410156 1551209131.7430
MEM 4608.453125 1551209131.8435
MEM 4619.359375 1551209131.9440
MEM 4628.726562 1551209132.0444
MEM 4638.351562 1551209132.1449
MEM 4648.203125 1551209132.2453
MEM 4658.441406 1551209132.3458
MEM 4668.531250 1551209132.4462
MEM 4678.363281 1551209132.5466
MEM 4688.675781 1551209132.6471
MEM 4698.671875 1551209132.7476
MEM 4708.679688 1551209132.8480
MEM 4718.554688 1551209132.9485
MEM 4724.921875 1551209133.0490
MEM 4724.921875 1551209133.1495
MEM 4724.921875 1551209133.2499
MEM 4724.921875 1551209133.3504
MEM 4724.921875 1551209133.4509
MEM 4724.921875 1551209133.5514
MEM 4724.921875 1551209133.6518
MEM 4724.921875 1551209133.7523
MEM 4724.921875 1551209133.8528
MEM 4724.921875 1551209133.9533
MEM 4724.921875 1551209134.0538
MEM 4724.921875 1551209134.1543
MEM 4724.921875 1551209134.2548
MEM 4724.921875 1551209134.3553
MEM 4724.921875 1551209134.4557
MEM 4724.921875 1551209134.5562
MEM 4724.921875 1551209134.6567
MEM 4724.921875 1551209134.7572
MEM 4727.925781 1551209134.8577
MEM 4737.457031 1551209134.9581
MEM 4747.765625 1551209135.0586
MEM 4757.378906 1551209135.1591
MEM 4767.609375 1551209135.2595
MEM 4777.097656 1551209135.3600
MEM 4787.105469 1551209135.4605
MEM 4796.980469 1551209135.5609
MEM 4806.292969 1551209135.6614
MEM 4816.242188 1551209135.7618
MEM 4826.488281 1551209135.8623
MEM 4836.152344 1551209135.9628
MEM 4846.195312 1551209136.0633
MEM 4856.160156 1551209136.1637
MEM 4865.515625 1551209136.2642
MEM 4875.574219 1551209136.3647
MEM 4885.351562 1551209136.4651
MEM 4895.230469 1551209136.5656
MEM 4905.195312 1551209136.6660
MEM 4915.203125 1551209136.7665
MEM 4925.230469 1551209136.8670
MEM 4935.085938 1551209136.9675
MEM 4944.539062 1551209137.0679
MEM 4954.347656 1551209137.1684
MEM 4964.203125 1551209137.2689
MEM 4973.988281 1551209137.3693
MEM 4983.718750 1551209137.4698
MEM 4993.609375 1551209137.5702
MEM 5003.105469 1551209137.6707
MEM 5013.328125 1551209137.7712
MEM 5023.210938 1551209137.8717
MEM 5033.257812 1551209137.9722
MEM 5043.300781 1551209138.0726
MEM 5053.308594 1551209138.1731
MEM 5063.398438 1551209138.2735
MEM 5073.191406 1551209138.3740
MEM 5083.160156 1551209138.4745
MEM 5093.472656 1551209138.5750
MEM 5103.082031 1551209138.6755
MEM 5112.484375 1551209138.7759
MEM 5122.281250 1551209138.8764
MEM 5132.371094 1551209138.9768
MEM 5142.937500 1551209139.0773
MEM 5152.734375 1551209139.1777
MEM 5162.746094 1551209139.2782
MEM 5172.742188 1551209139.3787
MEM 5182.531250 1551209139.4792
MEM 5192.574219 1551209139.5797
MEM 5202.421875 1551209139.6801
MEM 5211.988281 1551209139.7806
MEM 5221.257812 1551209139.8810
MEM 5231.312500 1551209139.9815
MEM 5241.238281 1551209140.0820
MEM 5250.890625 1551209140.1824
MEM 5260.343750 1551209140.2829
MEM 5269.703125 1551209140.3834
MEM 5279.664062 1551209140.4838
MEM 5289.203125 1551209140.5843
MEM 5299.113281 1551209140.6847
MEM 5309.042969 1551209140.7852
MEM 5319.179688 1551209140.8856
MEM 5329.132812 1551209140.9861
MEM 5338.500000 1551209141.0866
MEM 5348.113281 1551209141.1871
MEM 5358.082031 1551209141.2876
MEM 5358.597656 1551209141.3881
MEM 5358.597656 1551209141.4885
MEM 5358.597656 1551209141.5890
MEM 5358.597656 1551209141.6895
MEM 5358.597656 1551209141.7900
MEM 5358.597656 1551209141.8905
MEM 5358.597656 1551209141.9910
MEM 5358.597656 1551209142.0915
MEM 5358.597656 1551209142.1920
MEM 5358.597656 1551209142.2924
MEM 5358.597656 1551209142.3929
MEM 5358.597656 1551209142.4934
MEM 5358.597656 1551209142.5939
MEM 5358.597656 1551209142.6944
MEM 5358.597656 1551209142.7949
MEM 5358.597656 1551209142.8954
MEM 5358.597656 1551209142.9959
MEM 5358.597656 1551209143.0964
MEM 5358.597656 1551209143.1968
MEM 5358.597656 1551209143.2973
MEM 5358.597656 1551209143.3978
MEM 5358.597656 1551209143.4983
MEM 5363.410156 1551209143.5988
MEM 5373.281250 1551209143.6993
MEM 5383.593750 1551209143.7997
MEM 5394.074219 1551209143.9002
MEM 5403.867188 1551209144.0007
MEM 5413.058594 1551209144.1011
MEM 5422.750000 1551209144.2016
MEM 5433.160156 1551209144.3020
MEM 5442.941406 1551209144.4025
MEM 5452.812500 1551209144.5030
MEM 5462.425781 1551209144.6035
MEM 5472.300781 1551209144.7039
MEM 5481.839844 1551209144.8043
MEM 5491.890625 1551209144.9048
MEM 5501.257812 1551209145.0052
MEM 5511.312500 1551209145.1057
MEM 5520.835938 1551209145.2062
MEM 5530.890625 1551209145.3067
MEM 5540.718750 1551209145.4071
MEM 5550.804688 1551209145.5076
MEM 5561.203125 1551209145.6081
MEM 5570.820312 1551209145.7085
MEM 5580.570312 1551209145.8090
MEM 5590.148438 1551209145.9094
MEM 5600.273438 1551209146.0099
MEM 5610.132812 1551209146.1104
MEM 5620.187500 1551209146.2108
MEM 5630.171875 1551209146.3113
MEM 5639.617188 1551209146.4118
MEM 5648.976562 1551209146.5123
MEM 5659.164062 1551209146.6127
MEM 5669.218750 1551209146.7132
MEM 5679.480469 1551209146.8137
MEM 5689.277344 1551209146.9142
MEM 5698.718750 1551209147.0147
MEM 5708.773438 1551209147.1152
MEM 5718.296875 1551209147.2156
MEM 5728.027344 1551209147.3161
MEM 5737.109375 1551209147.4166
MEM 5747.238281 1551209147.5171
MEM 5756.949219 1551209147.6176
MEM 5767.468750 1551209147.7180
MEM 5776.703125 1551209147.8185
MEM 5787.277344 1551209147.9190
MEM 5797.078125 1551209148.0195
MEM 5806.789062 1551209148.1199
MEM 5816.816406 1551209148.2204
MEM 5826.871094 1551209148.3209
MEM 5836.808594 1551209148.4213
MEM 5846.535156 1551209148.5218
MEM 5855.632812 1551209148.6222
MEM 5865.203125 1551209148.7227
MEM 5875.257812 1551209148.8232
MEM 5884.570312 1551209148.9236
MEM 5894.039062 1551209149.0241
MEM 5904.152344 1551209149.1245
MEM 5914.023438 1551209149.2250
MEM 5924.000000 1551209149.3254
MEM 5933.613281 1551209149.4259
MEM 5943.234375 1551209149.5263
MEM 5952.597656 1551209149.6268
MEM 5962.136719 1551209149.7273
MEM 5972.339844 1551209149.8277
MEM 5981.531250 1551209149.9282
MEM 5992.175781 1551209150.0287
MEM 6002.136719 1551209150.1291
MEM 6012.449219 1551209150.2296
MEM 6022.421875 1551209150.3300
MEM 6032.375000 1551209150.4305
MEM 6041.910156 1551209150.5309
MEM 6052.125000 1551209150.6314
MEM 6062.441406 1551209150.7319
MEM 6072.222656 1551209150.8324
MEM 6081.328125 1551209150.9328
MEM 6091.210938 1551209151.0333
MEM 6101.269531 1551209151.1338
MEM 6111.046875 1551209151.2342
MEM 6120.921875 1551209151.3347
MEM 6130.976562 1551209151.4352
MEM 6140.757812 1551209151.5356
MEM 6150.296875 1551209151.6361
MEM 6150.812500 1551209151.7365
MEM 6150.812500 1551209151.8370
MEM 6150.812500 1551209151.9375
MEM 6150.812500 1551209152.0380
MEM 6150.812500 1551209152.1385
MEM 6150.812500 1551209152.2390
MEM 6150.812500 1551209152.3395
MEM 6150.812500 1551209152.4399
MEM 6150.812500 1551209152.5404
MEM 6150.812500 1551209152.6409
MEM 6150.812500 1551209152.7414
MEM 6150.812500 1551209152.8419
MEM 6150.812500 1551209152.9423
MEM 6150.812500 1551209153.0428
MEM 6150.812500 1551209153.1433
MEM 6150.812500 1551209153.2438
MEM 6150.812500 1551209153.3443
MEM 6150.812500 1551209153.4448
MEM 6150.812500 1551209153.5453
MEM 6150.812500 1551209153.6458
MEM 6150.812500 1551209153.7462
MEM 6150.812500 1551209153.8467
MEM 6150.812500 1551209153.9472
MEM 6150.812500 1551209154.0477
MEM 6150.812500 1551209154.1482
MEM 6150.812500 1551209154.2487
MEM 6150.812500 1551209154.3491
MEM 6150.812500 1551209154.4496
MEM 6160.605469 1551209154.5501
MEM 6170.136719 1551209154.6506
MEM 6180.101562 1551209154.7510
MEM 6189.335938 1551209154.8515
MEM 6198.914062 1551209154.9520
MEM 6208.148438 1551209155.0524
MEM 6218.097656 1551209155.1529
MEM 6228.027344 1551209155.2533
MEM 6237.734375 1551209155.3538
MEM 6247.531250 1551209155.4543
MEM 6257.519531 1551209155.5547
